Product Code,Product Name,Product Qty,Material ID,Material Name,Ratio,Material Qty
FG-KMI-00035,CARTON BOX CB 25-D (K3110-0011),695,MTRL-00307,SHEET 164 X 105 CM K200/M125/K150 C/F BRUTO,"0,00",25
FG-KMI-00035,CARTON BOX CB 25-D (K3110-0011),695,MTRL-00307,SHEET 164 X 105 CM K200/M125/K150 C/F BRUTO,"1,00",1000
FG-KMI-00035,CARTON BOX CB 25-D (K3110-0011),695,MTRL-00307,SHEET 164 X 105 CM K200/M125/K150 C/F BRUTO,"0,00",1000
FG-KMI-00036,CARTON BOX CB 31-D (K3110-0008),25,MTRL-00066,"SHEET 144 X 55,4 CM K200/M125/K150 C/F SCOORE 17.7+20+17.7","0,00",50
FG-KMI-00036,CARTON BOX CB 31-D (K3110-0008),25,MTRL-00066,"SHEET 144 X 55,4 CM K200/M125/K150 C/F SCOORE 17.7+20+17.7","0,00",50
FG-KMI-00036,CARTON BOX CB 31-D (K3110-0008),25,MTRL-00066,"SHEET 144 X 55,4 CM K200/M125/K150 C/F SCOORE 17.7+20+17.7","0,00",1200
FG-KMI-00036,CARTON BOX CB 31-D (K3110-0008),25,MTRL-00066,"SHEET 144 X 55,4 CM K200/M125/K150 C/F SCOORE 17.7+20+17.7","0,00",420
FG-KMI-00036,CARTON BOX CB 31-D (K3110-0008),25,MTRL-00066,"SHEET 144 X 55,4 CM K200/M125/K150 C/F SCOORE 17.7+20+17.7","0,00",800
FG-KMI-00036,CARTON BOX CB 31-D (K3110-0008),25,MTRL-00066,"SHEET 144 X 55,4 CM K200/M125/K150 C/F SCOORE 17.7+20+17.7","0,00",720
FG-KMI-00037,CARTON BOX CB 32-B (K3110-0004),530,MTRL-00069,"SHEET 180 X 65,4 CM K200/M125/K150 C/F SCOORE 17.7+30+17.7","0,00",530
FG-KMI-00037,CARTON BOX CB 32-B (K3110-0004),530,MTRL-00069,"SHEET 180 X 65,4 CM K200/M125/K150 C/F SCOORE 17.7+30+17.7","0,00",500
FG-KMI-00037,CARTON BOX CB 32-B (K3110-0004),530,MTRL-00069,"SHEET 180 X 65,4 CM K200/M125/K150 C/F SCOORE 17.7+30+17.7","0,00",25
FG-KMI-00037,CARTON BOX CB 32-B (K3110-0004),530,MTRL-00069,"SHEET 180 X 65,4 CM K200/M125/K150 C/F SCOORE 17.7+30+17.7","1,00",500
FG-KMI-00037,CARTON BOX CB 32-B (K3110-0004),530,MTRL-00069,"SHEET 180 X 65,4 CM K200/M125/K150 C/F SCOORE 17.7+30+17.7","0,25",200
FG-KMI-00038,CARTON BOX CB 33-C (K3110-0006),500,MTRL-00092,"SHEET 126 X 51,4 CM K200/M125/K150 C/F SCOORE 13,2 + 25 + 13,2","1,00",500
FG-KMI-00038,CARTON BOX CB 33-C (K3110-0006),500,MTRL-00092,"SHEET 126 X 51,4 CM K200/M125/K150 C/F SCOORE 13,2 + 25 + 13,2","1,00",25
FG-KMI-00038,CARTON BOX CB 33-C (K3110-0006),500,MTRL-00092,"SHEET 126 X 51,4 CM K200/M125/K150 C/F SCOORE 13,2 + 25 + 13,2","1,00",570
FG-KMI-00038,CARTON BOX CB 33-C (K3110-0006),500,MTRL-00092,"SHEET 126 X 51,4 CM K200/M125/K150 C/F SCOORE 13,2 + 25 + 13,2","0,00",721
FG-KMI-00040,CARTON BOX CB 35-D (K3110-0010),25,MTRL-00030,"SHEET 108 X 37,4 CM K200/M125/K150 C/F SCOORE 8.7+20+8.7","0,00",25
FG-KMI-00042,LAYER UK 1065X250X5 (K3140-0021),2000,MTRL-00184,"SHEET 106,5 X 50 CM K200/M125X3K150 CB/F NETTO","0,00",2000
FG-KMI-00042,LAYER UK 1065X250X5 (K3140-0021),2000,MTRL-00184,"SHEET 106,5 X 50 CM K200/M125X3K150 CB/F NETTO","0,00",1580
FG-KMI-00042,LAYER UK 1065X250X5 (K3140-0021),2000,MTRL-00184,"SHEET 106,5 X 50 CM K200/M125X3K150 CB/F NETTO","0,00",4000
FG-KMI-00042,LAYER UK 1065X250X5 (K3140-0021),2000,MTRL-00184,"SHEET 106,5 X 50 CM K200/M125X3K150 CB/F NETTO","0,00",4000
FG-KMI-00045,MASTERBOX M-01 COMMUNICATION SYMBOL (K3110-0057),32,MTRL-00379,SHEET 227 X 134 CM K200/M125X3/K150 CB/F SCOORE 20+101+13,"1,00",64
FG-KMI-00045,MASTERBOX M-01 COMMUNICATION SYMBOL (K3110-0057),32,MTRL-00379,SHEET 227 X 134 CM K200/M125X3/K150 CB/F SCOORE 20+101+13,"0,00",200
FG-KMI-00046,MASTERBOX M-02 COMMUNICATION SYMBOL (K3110-0058),252,MTRL-00380,SHEET 227 X 125 CM K150/M125X3/K150 CB/F,"1,00",504
FG-KMI-00046,MASTERBOX M-02 COMMUNICATION SYMBOL (K3110-0058),252,MTRL-00380,SHEET 227 X 125 CM K150/M125X3/K150 CB/F,"1,00",400
FG-KMI-00046,MASTERBOX M-02 COMMUNICATION SYMBOL (K3110-0058),252,MTRL-00380,SHEET 227 X 125 CM K150/M125X3/K150 CB/F,"1,00",400
FG-KMI-00047,MASTERBOX M-03 COMMUNICATION SYMBOL (K3110-0059),200,MTRL-00204,SHEET 227 X 73 CM K200/M125X3/K150 CB/F SCOORE 20+40+13,"0,15",400
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00203,SHEET 174 X 73 CM K200/M125X3/K150 CB/F SCOORE 20 + 40 + 13,"0,05",960
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00203,SHEET 174 X 73 CM K200/M125X3/K150 CB/F SCOORE 20 + 40 + 13,"1,00",200
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00203,SHEET 174 X 73 CM K200/M125X3/K150 CB/F SCOORE 20 + 40 + 13,"0,13",1242
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00203,SHEET 174 X 73 CM K200/M125X3/K150 CB/F SCOORE 20 + 40 + 13,"1,00",140
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00204,SHEET 227 X 73 CM K200/M125X3/K150 CB/F SCOORE 20+40+13,"1,00",140
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00203,SHEET 174 X 73 CM K200/M125X3/K150 CB/F SCOORE 20 + 40 + 13,"0,00",400
FG-KMI-00048,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),480,MTRL-00204,SHEET 227 X 73 CM K200/M125X3/K150 CB/F SCOORE 20+40+13,"0,00",400
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",10
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",100
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",320
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",518
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",518
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"2,00",88
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"2,00",88
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",310
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"0,00",360
FG-KMI-00049,MASTERBOX Z-02 COMMUNICATION SYMBOL (K3110-0062),5,MTRL-00309,SHEET 230 X 125 CM K200/M125X3/K150 CB/F BRUTO,"1,00",116
FG-KMI-00050,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),5,MTRL-00180,SHEET 227 X 95 CM K200/M125X3/K150 CB/F BRUTO,"1,00",10
FG-KMI-00050,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),5,MTRL-00180,SHEET 227 X 95 CM K200/M125X3/K150 CB/F BRUTO,"0,00",300
FG-KMI-00050,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),5,MTRL-00180,SHEET 227 X 95 CM K200/M125X3/K150 CB/F BRUTO,"0,20",322
FG-KMI-00050,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),5,MTRL-00180,SHEET 227 X 95 CM K200/M125X3/K150 CB/F BRUTO,"1,00",300
FG-KMI-00050,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),5,MTRL-00180,SHEET 227 X 95 CM K200/M125X3/K150 CB/F BRUTO,"1,00",200
FG-KMI-00050,MASTERBOX Z-03 COMMUNICATION SYMBOL (K3110-0063),5,MTRL-00180,SHEET 227 X 95 CM K200/M125X3/K150 CB/F BRUTO,"1,00",760
FG-KMI-00060,PJ LX 140 AB,600,MTRL-00013,"SHEET 211,5 X 113 CM K150/M125/K150 C/F SCOORE 86,2+26,8","0,00",600
FG-KMI-00060,PJ LX 140 AB,600,MTRL-00013,"SHEET 211,5 X 113 CM K150/M125/K150 C/F SCOORE 86,2+26,8","1,00",380
FG-KMI-00060,PJ LX 140 AB,600,MTRL-00013,"SHEET 211,5 X 113 CM K150/M125/K150 C/F SCOORE 86,2+26,8","2,00",380
FG-KMI-00062,PJ LX 140 C,130,MTRL-00015,"SHEET 224 X 118,2 CM K150/M125/K150 C/F SCOORE 91,4+26,8","2,00",130
FG-KMI-00076,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),360,MTRL-00108,"SHEET 223 X 134,6 CM K150/M125/K150 C/F SCOORE 36,1 + 98,5","1,00",253
FG-KMI-00076,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),360,MTRL-00115,"SHEET 71,5 X 134,6 CM K150/M125/K150 C/F SCOORE 36,1 + 98,5","1,00",253
FG-MEIH-00001,,200,MTRL-00375,"SHEET 185 X 90,4 CM K150/M125/K150 C/F SCOORE 19,2+52+19,2","1,00",200
FG-MEIH-00009,K125/M125/K125 C/F BROWN 100TXL550XP1400,215,MTRL-00782,"SHEET 214 X 40,4 CM K150/M125/K150 C/F SCOORE 15.2+10+15.2","1,00",80000
FG-MMM-00001,JUNGLE BOX TIPE M,200,MTRL-00202,"SHEET 249 X 123,3 CM K125/M125X3/K125 CB/F SCOORE 61.8 + 61.5","1,00",200
FG-MMM-00001,JUNGLE BOX TIPE M,200,MTRL-00026,SHEET 244 X 122 CM K125/M125X3/K125 CB/F SCOORE 60.5+61.5,"1,00",200
FG-MMM-00002,JUNGLE BOX TIPE S,250,MTRL-00049,"SHEET 225 X 117,3 CM K125/M125X3/K125 CB/F SCOORE 55.8+61.5","1,00",250
FG-MMM-00002,JUNGLE BOX TIPE S,250,MTRL-00050,SHEET 220 X 116 CM K125/M125X3/K125 CB/F SCOORE 54.5+61.5,"1,00",250
FG-MMM-00002,JUNGLE BOX TIPE S,250,MTRL-00049,"SHEET 225 X 117,3 CM K125/M125X3/K125 CB/F SCOORE 55.8+61.5","0,00",250
FG-MMM-00002,JUNGLE BOX TIPE S,250,MTRL-00050,SHEET 220 X 116 CM K125/M125X3/K125 CB/F SCOORE 54.5+61.5,"0,00",250
FG-MMM-00002,JUNGLE BOX TIPE S,250,MTRL-00049,"SHEET 225 X 117,3 CM K125/M125X3/K125 CB/F SCOORE 55.8+61.5","0,00",250
FG-MMM-00002,JUNGLE BOX TIPE S,250,MTRL-00050,SHEET 220 X 116 CM K125/M125X3/K125 CB/F SCOORE 54.5+61.5,"1,00",250
FG-MNA-00008,KARDUS UK 122X62X14 SINGLE FACE,50,MTRL-00298,SHEET 220 X 105 CM K150/M125/K150 B/F BRUTO,"1,00",9300
FG-MNA-00015,KARDUS UK. 500X550X500 DOUBLE FACE,100,MTRL-00297,SHEET 227 X 103 CM K200/M125X3/K150 CB/F SCOORE 20 + 70 + 13,"1,00",10200
FG-PMI-00019,PACKING MOTOR 04-UK 206X126X256 MM,172,MTRL-00137,SHEET 229 X 145 CM K275/M125/K275 B/F BRUTO,"1,00",172
FG-PP-00002,KARTON BOX MELEK TEA,2000,MTRL-00007,SHEET 148 X 120 CM K125/M125/K125 B/F BRUTO,"1,00",2000
FG-SIG-00001,CB.DPT-IC0G-L096 UK 630X130X130 K200/M125/K200 B/F,1000,MTRL-00543,SHEET 114 X 100 CM K200/M125/K200 B/F BRUTO,"2,00",1000
FG-SIG-00001,CB.DPT-IC0G-L096 UK 630X130X130 K200/M125/K200 B/F,1000,MTRL-00543,SHEET 114 X 100 CM K200/M125/K200 B/F BRUTO,"1,00",760
FG-SIG-00001,CB.DPT-IC0G-L096 UK 630X130X130 K200/M125/K200 B/F,1000,MTRL-00543,SHEET 114 X 100 CM K200/M125/K200 B/F BRUTO,"1,00",840
FG-SIG-00002,BOX DPT ICOG M047 UK 630X190X190 MM K200/M125/K200 B/F,500,MTRL-00542,SHEET 162 X 110 CM K200/M125/K200 B/F,"1,00",500
FG-SIG-00002,BOX DPT ICOG M047 UK 630X190X190 MM K200/M125/K200 B/F,500,MTRL-00542,SHEET 162 X 110 CM K200/M125/K200 B/F,"1,00",485
FG-SIG-00003,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,1850,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,"1,00",1850
FG-SIG-00003,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,1850,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,"1,00",1000
FG-SIG-00003,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,1850,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,"0,00",980
FG-SIG-00003,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,1850,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,"0,00",2050
FG-SIG-00003,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,1850,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,"1,00",2214
FG-SIG-00003,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,1850,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,"0,00",1000
FG-SIG-00004,KARTON BOX SUZUKI 14,500,MTRL-00548,"SHEET 164 X 60,6 CM K150/M125X3/K150 CB/F SCOORE 20.3 + 20 + 20.3","1,00",500
FG-SIG-00004,KARTON BOX SUZUKI 14,500,MTRL-00548,"SHEET 164 X 60,6 CM K150/M125X3/K150 CB/F SCOORE 20.3 + 20 + 20.3","1,00",600
FG-SIG-00007,CB ISUZU VC K200/M150X3/K200 BC/F 2300X220X940,103,MTRL-00668,SHEET 256 X 137 CM K150/M125X3/K150 CB/F SCOORE 21.5 + 94 + 21.5,"1,00",206
FG-SIG-00007,CB ISUZU VC K200/M150X3/K200 BC/F 2300X220X940,103,MTRL-00668,SHEET 256 X 137 CM K150/M125X3/K150 CB/F SCOORE 21.5 + 94 + 21.5,"1,00",222
FG-SIG-00018,CB. SUZUKI HANDLE WITH CARE 475 X 405 X 125 MM K150/M125X3/K150 CB/F,200,MTRL-00776,"SHEET 184 X 56,2 CM K150/M125X3/K150 CB/F SCOORE 21.1+14+21.1","1,00",500
FG-SNH-00004,BOX 700 X 360 X 250 SNI 07,182,MTRL-00065,SHEET 220 X 64 CM K200/M125X3/K150 CB/F SCOORE 18.8+26.4+18.8,"0,00",182
FG-SNH-00004,BOX 700 X 360 X 250 SNI 07,182,MTRL-00065,SHEET 220 X 64 CM K200/M125X3/K150 CB/F SCOORE 18.8+26.4+18.8,"1,00",177
FG-SNH-00004,BOX 700 X 360 X 250 SNI 07,182,MTRL-00065,SHEET 220 X 64 CM K200/M125X3/K150 CB/F SCOORE 18.8+26.4+18.8,"0,00",315
FG-SNH-00004,BOX 700 X 360 X 250 SNI 07,182,MTRL-00065,SHEET 220 X 64 CM K200/M125X3/K150 CB/F SCOORE 18.8+26.4+18.8,"0,00",290
FG-SNH-00005,BOX 735 X 255 X 200 SNI 09,320,MTRL-00535,SHEET 204 X 48 CM K200/M125X3/K150 BC/F SCOORE 13.3+21.4+13.3,"0,00",320
FG-SNH-00006,BOX 575X550X340 SNI10,200,MTRL-00012,"SHEET 231 X 91,5 CM K200/M125X3/K150 CB/F SCOORE 28+35.5+28","0,00",200
FG-SNH-00006,BOX 575X550X340 SNI10,200,MTRL-00012,"SHEET 231 X 91,5 CM K200/M125X3/K150 CB/F SCOORE 28+35.5+28","0,00",315
FG-SNH-00006,BOX 575X550X340 SNI10,200,MTRL-00012,"SHEET 231 X 91,5 CM K200/M125X3/K150 CB/F SCOORE 28+35.5+28","1,00",300
FG-SNH-00007,BOX 500 X 330 X 240 (SNI 11),430,MTRL-00295,"SHEET 172 X 59,5 CM K200/M125X3/K150 CB/F SCOORE 17+25,5+17 CM","0,00",430
FG-SNH-00007,BOX 500 X 330 X 240 (SNI 11),430,MTRL-00295,"SHEET 172 X 59,5 CM K200/M125X3/K150 CB/F SCOORE 17+25,5+17 CM","0,00",510
FG-SNH-00007,BOX 500 X 330 X 240 (SNI 11),430,MTRL-00295,"SHEET 172 X 59,5 CM K200/M125X3/K150 CB/F SCOORE 17+25,5+17 CM","0,00",300
FG-SNH-00007,BOX 500 X 330 X 240 (SNI 11),430,MTRL-00295,"SHEET 172 X 59,5 CM K200/M125X3/K150 CB/F SCOORE 17+25,5+17 CM","0,00",500
FG-SNH-00010,BOX 530X460X315 SNI14,300,MTRL-00017,"SHEET 202 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8","1,00",300
FG-SNH-00010,BOX 530X460X315 SNI14,300,MTRL-00017,"SHEET 202 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8","1,00",310
FG-SNH-00011,BOX 695 X 265 X 180 SNI 15,285,MTRL-00523,"SHEET 196 X 40 CM K200M125X3/K150 BC/F SCOORE 13,5 + 18,5 + 8","1,00",285
FG-SNH-00012,BOX 1060 X 460 X 315 (SNI16),200,MTRL-00036,"SHEET 156 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8 CM","0,00",200
FG-SNH-00012,BOX 1060 X 460 X 315 (SNI16),200,MTRL-00036,"SHEET 156 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8 CM","0,00",25
FG-SNH-00012,BOX 1060 X 460 X 315 (SNI16),200,MTRL-00036,"SHEET 156 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8 CM","1,00",408
FG-SNH-00012,BOX 1060 X 460 X 315 (SNI16),200,MTRL-00036,"SHEET 156 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8 CM","1,00",150
FG-SNH-00012,BOX 1060 X 460 X 315 (SNI16),200,MTRL-00036,"SHEET 156 X 63,3 CM K200/M125X3/K150 CB/F SCOORE 23.3+32+8 CM","1,00",150
FG-SNH-00014,BOX 575X275X160 (SNI18),315,MTRL-00027,"SHEET 161 X 39,3 CM K200/M125X3/K150 CB/F SCOORE 14.3+17+8","1,00",315
FG-SNH-00014,BOX 575X275X160 (SNI18),315,MTRL-00027,"SHEET 161 X 39,3 CM K200/M125X3/K150 CB/F SCOORE 14.3+17+8","1,00",300
FG-SNH-00014,BOX 575X275X160 (SNI18),315,MTRL-00027,"SHEET 161 X 39,3 CM K200/M125X3/K150 CB/F SCOORE 14.3+17+8","1,00",380
FG-SNI-00005,KARTON BOX PRINTING,120,MTRL-00201,"SHEET 155 X 44,5 CM K150/M125X3/K150 CB/FSCOORE 14,3 + 16 + 14,3","1,00",120
FG-SNI-00005,KARTON BOX PRINTING,120,MTRL-00201,"SHEET 155 X 44,5 CM K150/M125X3/K150 CB/FSCOORE 14,3 + 16 + 14,3","0,00",1300
FG-SNI-00005,KARTON BOX PRINTING,120,MTRL-00201,"SHEET 155 X 44,5 CM K150/M125X3/K150 CB/FSCOORE 14,3 + 16 + 14,3","0,00",1700
FG-SNI-00005,KARTON BOX PRINTING,120,MTRL-00201,"SHEET 155 X 44,5 CM K150/M125X3/K150 CB/FSCOORE 14,3 + 16 + 14,3","0,00",740
FG-SNI-00005,KARTON BOX PRINTING,120,MTRL-00201,"SHEET 155 X 44,5 CM K150/M125X3/K150 CB/FSCOORE 14,3 + 16 + 14,3","0,00",200
FG-SNI-00005,KARTON BOX PRINTING,120,MTRL-00201,"SHEET 155 X 44,5 CM K150/M125X3/K150 CB/FSCOORE 14,3 + 16 + 14,3","0,00",2737
FG-STP-00011,SIDE REEL 10 STP,3000,MTRL-00261,SHEET 112 X 145 CM K200/M125/K200 B/F BRUTO,"0,00",600
FG-STP-00012,SIDE REEL 550 STP,5000,MTRL-00324,SHEET 170 X 170 CM K200/M125X3/K200 CB/F BRUTO,"0,00",5000
FG-STP-00012,SIDE REEL 550 STP,5000,MTRL-00324,SHEET 170 X 170 CM K200/M125X3/K200 CB/F BRUTO,"0,00",5000
FG-TPP-00002,ALAS KARTON PALLET KAYU,200,MTRL-00067,SHEET 110 X 110 CM K125/M125X4 CB/F NETTO,"0,00",200
FG-TPP-00002,ALAS KARTON PALLET KAYU,200,MTRL-00067,SHEET 110 X 110 CM K125/M125X4 CB/F NETTO,"0,00",200
FG-TSSI-00001,LAYER KARTON BOX IA,3000,MTRL-00532,,"0,00",390
FG-TSSI-00001,LAYER KARTON BOX IA,3000,MTRL-00532,,"0,00",1950
FG-WIRS-00003,INNER PARTY,5000,MTRL-00494,SHEET 111 X 110 CM WK150/M125X2 B/F BRUTO,"0,00",5000
FG-WIRS-00003,INNER PARTY,5000,MTRL-00494,SHEET 111 X 110 CM WK150/M125X2 B/F BRUTO,"0,00",7000
FG-WIRS-00004,PARTISI PARTY,2980,MTRL-00495,SHEET 119 X 105 CM WK150/M125X2 B/F BRUTO,"0,00",2980
FG-WIRS-00004,PARTISI PARTY,2980,MTRL-00495,SHEET 119 X 105 CM WK150/M125X2 B/F BRUTO,"0,00",5000
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00373,SHEET 94 X 65 CM K125/M125X4 CB/F BRUTO,"0,00",1500
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00319,"SHEET 175 X 64,6 CM K200/M150X3/K150 CB/F SCOORE 17.3+30+17.3","0,00",1000
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00319,"SHEET 175 X 64,6 CM K200/M150X3/K150 CB/F SCOORE 17.3+30+17.3","0,00",1500
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00319,"SHEET 175 X 64,6 CM K200/M150X3/K150 CB/F SCOORE 17.3+30+17.3","0,00",1500
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00319,"SHEET 175 X 64,6 CM K200/M150X3/K150 CB/F SCOORE 17.3+30+17.3","0,00",1500
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00319,"SHEET 175 X 64,6 CM K200/M150X3/K150 CB/F SCOORE 17.3+30+17.3","0,00",1500
FG-YMT-00001,KARTON BOX NS-6,1500,MTRL-00319,"SHEET 175 X 64,6 CM K200/M150X3/K150 CB/F SCOORE 17.3+30+17.3","0,00",1572
FG-YMT-00002,KARTON BOX NS-10,1360,MTRL-00320,,"0,00",1360
FG-YMT-00002,KARTON BOX NS-10,1360,MTRL-00320,,"0,00",1000
FG-YMT-00002,KARTON BOX NS-10,1360,MTRL-00320,,"0,00",997
FG-YMT-00002,KARTON BOX NS-10,1360,MTRL-00320,,"1,00",500
FG-YMT-00002,KARTON BOX NS-10,1360,MTRL-00320,,"0,00",500
FG-YSG-00001,OUTER BOX CONROD (995X555X250) MM,30,MTRL-00283,SHEET 158 X 86 CM K200/M125X3/K150 CB/F SCOORE 29.5+27+29.5,"1,00",30
FG-YSG-00002,INNER BOX (306X271X110) MM,1120,MTRL-00090,SHEET 121 X 40 CM K125/M125X3/K125 BC/F SCOORE 14+12+14,"1,00",1120
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"2,00",
,,,,,"2,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"1,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"0,00",
,,,,,"1,00",
,,,,,"0,00",
,,,,,"1,00",