LAPORAN PENJUALAN DETAIL PERIODE JANUARI 2026,,,,,,,,,,,,,,,
PT. KAWATA INDONESIA,1/8/2026 9:33,KIPO25120231,0064/JL/CKRG/0126,5,TRM3917,BOLT (BAUT L) M4XP0.7XL20MM (SUS304) (HC026),30.00,PCS,989.00,0,"29,670.00"," 3,263.70 "," 32,933.70 ",04002600002187403,PO : KIPO25120231                       DO : 12281-080126
PT. KAWATA INDONESIA,1/8/2026 9:40,KIPO26010033,0066/JL/CKRG/0126,1,TRM2019,BOLT (BAUT JP) M4XP0.7XL30MM (GALVANIZED) (NB1026),"1,000.00",PCS,300.00,0,"300,000.00"," 33,000.00 "," 333,000.00 ",04002600002187416,PO : KIPO26010033                      DO : 12284-080126
PT. KAWATA INDONESIA,1/8/2026 9:46,KIPO25120221,0065/JL/CKRG/0126,1,TRM0237,"TOWER LIGHT LED (Q-LIGHT) QTG50 LF-BZ 2-2 220-AC220V RA (RED, AMBER) BRACKET TYPE QZ18 C/W BUZZER (RG084)",1.00,PCS,"1,583,175.00",0,"1,583,175.00"," 174,149.25 "," 1,757,324.25 ",04002600002187409,PO : KIPO25120221                      DO : 12282-080126
PT. KAWATA INDONESIA,1/8/2026 9:49,KIPO26010022,0067/JL/CKRG/0126,1,TRM0234,TERMINAL LUG RING R1.25-3 (SPECIAL) (NB901),"2,000.00",PCS,506.00,0,"1,012,000.00"," 111,320.00 "," 1,123,320.00 ",04002600002187418,PO : KIPO26010022                      DO : 12286-080126
PT. KAWATA INDONESIA,1/9/2026 9:04,KIPO26010022,0097/JL/CKRG/0126,1,TRM0131,CABLE NYAF Ø0.50MM2 (YELLOW) [100MTR/ROLL] (CC491-1),500.00,MTR,"1,465.00",0,"732,500.00"," 80,575.00 "," 813,075.00 ",04002600002888223,PO : KIPO26010022                      DO : 12288-090126
PT. KAWATA INDONESIA,1/9/2026 9:04,KIPO26010033,0098/JL/CKRG/0126,1,TRM3713,TOGGLE SWITCH C513B (SPDT) ON/OFF/ON (CNTD) 15A 250VAC SELF-LOCKING (RC802),10.00,PCS,"13,500.00",0,"135,000.00"," 14,850.00 "," 149,850.00 ",04002600002888328,PO : KIPO26010033                      DO : 12289-090126
PT. KAWATA INDONESIA,1/9/2026 9:46,KIPO26010061,0099/JL/CKRG/0126,1,TRM0118,BOLT (BAUT L) M8XP1.25XL25MM (GALVANIZED) (NB031-1),500.00,PCS,"2,208.00",0,"1,104,000.00"," 121,440.00 "," 1,225,440.00 ",04002600002888251,PO : KIPO26010061                       DO : 12292-090126
PT. KAWATA INDONESIA,1/9/2026 9:46,KIPO26010061,0099/JL/CKRG/0126,2,TRM0348,FLAT WASHER / RING PLATE (SS400) M6 (GALVANIZED) (NB033),"2,000.00",PCS,48.00,0,"96,000.00"," 10,560.00 "," 106,560.00 ",04002600002888251,PO : KIPO26010061                       DO : 12292-090126
PT. KAWATA INDONESIA,1/9/2026 9:46,KIPO26010061,0099/JL/CKRG/0126,3,TRM0593,FLAT WASHER / RING PLATE (SS400) M6 GALVANIZED LEBAR (NB041),500.00,PCS,400.00,0,"200,000.00"," 22,000.00 "," 222,000.00 ",04002600002888251,PO : KIPO26010061                       DO : 12292-090126
PT. KAWATA INDONESIA,1/9/2026 9:46,KIPO26010061,0099/JL/CKRG/0126,4,TRM0097,BOLT (BAUT JP) M4XP0.7XL10MM (GALVANIZED) (NB107-1),"1,000.00",PCS,149.00,0,"149,000.00"," 16,390.00 "," 165,390.00 ",04002600002888251,PO : KIPO26010061                       DO : 12292-090126
PT. KAWATA INDONESIA,1/9/2026 9:46,KIPO26010061,0099/JL/CKRG/0126,5,TRM0592,FLAT WASHER / RING PLATE M8 (SUS304) (NB348),"1,000.00",PCS,400.00,0,"400,000.00"," 44,000.00 "," 444,000.00 ",04002600002888251,PO : KIPO26010061                       DO : 12292-090126
PT. KAWATA INDONESIA,1/9/2026 9:57,KIPO26010062,0100/JL/CKRG/0126,1,TRM0073,SUPER SEAL SIZE : 7MM X 3MM X 15M (15MTR/ROLL) PTFE JOINT SEALENT (NB356-1),5.00,ROL,"269,664.00",0,"1,348,320.00"," 148,315.20 "," 1,496,635.20 ",04002600002888246,PO : KIPO26010062                      DO : 12291-090126
PT. KAWATA INDONESIA,1/9/2026 9:57,KIPO26010062,0100/JL/CKRG/0126,2,TRM1089,STRAPPING BAND SIZE : 15MMW X 0.6MMT X 2.500MTR/ROLL (NB064),2.00,ROL,"80,000.00",0,"160,000.00"," 17,600.00 "," 177,600.00 ",04002600002888246,PO : KIPO26010062                      DO : 12291-090126
PT. KAWATA INDONESIA,1/9/2026 9:57,KIPO26010062,0100/JL/CKRG/0126,3,TRM0072,STEREO FOAM 3MM (NB233),1.00,ROL,"641,520.00",0,"641,520.00"," 70,567.20 "," 712,087.20 ",04002600002888246,PO : KIPO26010062                      DO : 12291-090126
PT. KAWATA INDONESIA,1/9/2026 9:57,KIPO26010062,0100/JL/CKRG/0126,4,TRM0051,METERAN 5M (NB467),1.00,PCS,"55,000.00",0,"55,000.00"," 6,050.00 "," 61,050.00 ",04002600002888246,PO : KIPO26010062                      DO : 12291-090126
PT. KAWATA INDONESIA,1/12/2026 8:59,KIPO26010022,0119/JL/CKRG/0126,1,TRM1213,TERMINAL LUG RING TYPE KSS R1.25-6 [100PCS./PACK] (SKUN RING POLOR FOR WIRE 0.50-1.50MM2) (NB144-1),"1,000.00",PCS,333.00,0,"333,000.00"," 36,630.00 "," 369,630.00 ",04002600004085497,PO : KIPO26010022 DO : 12300-120126
PT. KAWATA INDONESIA,1/12/2026 9:07,KIPO26010071,0120/JL/CKRG/0126,1,TRM0116,BOLT (BAUT L) M8XP1.25XL30MM (GALVANIZED) (NB407),300.00,PCS,"1,620.00",0,"486,000.00"," 53,460.00 "," 539,460.00 ",04002600004085490,PO : KIPO26010071 DO : 12301-120126
PT. KAWATA INDONESIA,1/12/2026 9:07,KIPO26010071,0120/JL/CKRG/0126,2,TRM0118,BOLT (BAUT L) M8XP1.25XL25MM (GALVANIZED) (NB031-1),500.00,PCS,"2,208.00",0,"1,104,000.00"," 121,440.00 "," 1,225,440.00 ",04002600004085490,PO : KIPO26010071 DO : 12301-120126
PT. KAWATA INDONESIA,1/12/2026 9:07,KIPO26010071,0120/JL/CKRG/0126,3,TRM0430,BOLT (BAUT L) M10XP1.5XL20MM (GALVANIZED) (HC088),500.00,PCS,"3,360.00",0,"1,680,000.00"," 184,800.00 "," 1,864,800.00 ",04002600004085490,PO : KIPO26010071 DO : 12301-120126
PT. KAWATA INDONESIA,1/12/2026 9:07,KIPO26010071,0120/JL/CKRG/0126,4,TRM0543,BOLT (BAUT HEXAGONAL) M6XP1.0XL15MM (GALVANIZED) (HA041),500.00,PCS,247.00,0,"123,500.00"," 13,585.00 "," 137,085.00 ",04002600004085490,PO : KIPO26010071 DO : 12301-120126
PT. KAWATA INDONESIA,1/12/2026 9:07,KIPO26010071,0120/JL/CKRG/0126,5,TRM1195,BOLT (BAUT HEXAGONAL) M10XP1.5XL25MM (GALVANIZED) (HA078),500.00,PCS,"1,750.00",0,"875,000.00"," 96,250.00 "," 971,250.00 ",04002600004085490,PO : KIPO26010071 DO : 12301-120126
PT. KAWATA INDONESIA,1/13/2026 8:52,KIPO26010080,0171/JL/CKRG/0126,1,TRM3027,TESPEN (NB109-1),3.00,PCS,"12,000.00",0,"36,000.00"," 3,960.00 "," 39,960.00 ",04002600006045091,PO : KIPO26010080                       DO : 12304-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010086,0175/JL/CKRG/0126,1,TRM0020,"CASTER WHEEL NYLON (KASTOR RODA) 4"" W/O BRAKE (ODØ 101.6MM) SWIPEL FLANGE (SLOT 70MMX85MM Ø12) (CD037)",50.00,PCS,"98,746.00",0,"4,937,300.00"," 543,103.00 "," 5,480,403.00 ",04002600006045173,PO : KIPO26010086                       DO : 12308-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010086,0175/JL/CKRG/0126,2,TRM0019,"CASTER WHEEL NYLON (KASTOR RODA) 4"" C/W BRAKE (ODØ 101.6MM) SWIPEL FLANGE (SLOT 70MMX85MM Ø12) (CD038)",50.00,PCS,"131,532.00",0,"6,576,600.00"," 723,426.00 "," 7,300,026.00 ",04002600006045173,PO : KIPO26010086                       DO : 12308-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010086,0175/JL/CKRG/0126,3,TRM0073,SUPER SEAL SIZE : 7MM X 3MM X 15M (15MTR/ROLL) PTFE JOINT SEALENT (NB356-1),2.00,ROL,"269,664.00",0,"539,328.00"," 59,326.08 "," 598,654.08 ",04002600006045173,PO : KIPO26010086                       DO : 12308-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010086,0175/JL/CKRG/0126,4,TRM0099,BOLT (BAUT JP) M4XP.07XL50MM (GALVANIZED) (NB488-1),500.00,PCS,384.00,0,"192,000.00"," 21,120.00 "," 213,120.00 ",04002600006045173,PO : KIPO26010086                       DO : 12308-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010069,0176/JL/CKRG/0126,1,TRM0542,SPRING WASHER / RING PER M8 (S20C) (ZINC PLATED) (JH057),"2,000.00",PCS,69.00,0,"138,000.00"," 15,180.00 "," 153,180.00 ",04002600006045125,PO : KIPO26010069                       DO : 12307-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010069,0176/JL/CKRG/0126,2,TRM0350,FLAT WASHER / RING PLATE (S20C) M8 (ZINC PLATED) (JJ007),"1,000.00",PCS,69.00,0,"69,000.00"," 7,590.00 "," 76,590.00 ",04002600006045125,PO : KIPO26010069                       DO : 12307-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010069,0176/JL/CKRG/0126,3,TRM0161,FLAT WASHER / RING PLATE M6 (SUS304) (NB089-1),"1,000.00",PCS,247.00,0,"247,000.00"," 27,170.00 "," 274,170.00 ",04002600006045125,PO : KIPO26010069                       DO : 12307-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010069,0176/JL/CKRG/0126,4,TRM0591,SPRING WASHER / RING PER M6 (SUS304) (JH156),"1,000.00",PCS,247.00,0,"247,000.00"," 27,170.00 "," 274,170.00 ",04002600006045125,PO : KIPO26010069                       DO : 12307-130126
PT. KAWATA INDONESIA,1/13/2026 9:23,KIPO26010069,0176/JL/CKRG/0126,5,TRM0590,SPRING WASHER / RING PER M4 (SUS304)  (NB829-1),"2,000.00",PCS,128.00,0,"256,000.00"," 28,160.00 "," 284,160.00 ",04002600006045125,PO : KIPO26010069                       DO : 12307-130126
PT. KAWATA INDONESIA,1/13/2026 9:28,KIPO26010094,0177/JL/CKRG/0126,1,TRM0040,KEYLESS CAM LOCK TYPE MS720 (CL005),100.00,PCS,"32,800.00",0,"3,280,000.00"," 360,800.00 "," 3,640,800.00 ",04002600006045220,PO : KIPO26010094                       DO : 12306-130126
PT. KAWATA INDONESIA,1/13/2026 9:28,KIPO26010094,0177/JL/CKRG/0126,2,TRM0030,EYE BOLT M12X1.75XL20MM MATERIAL CASTING (ZINC PLATED) (HF003-1),200.00,PCS,"20,295.00",0,"4,059,000.00"," 446,490.00 "," 4,505,490.00 ",04002600006045220,PO : KIPO26010094                       DO : 12306-130126
PT. KAWATA INDONESIA,1/13/2026 9:28,KIPO26010094,0177/JL/CKRG/0126,3,TRM0031,EYE BOLT M16X2.0XL20MM MATERIAL CASTING (ZINC PLATED) (HF004),100.00,PCS,"31,346.00",0,"3,134,600.00"," 344,806.00 "," 3,479,406.00 ",04002600006045220,PO : KIPO26010094                       DO : 12306-130126
PT. KAWATA INDONESIA,1/13/2026 9:28,KIPO26010094,0177/JL/CKRG/0126,4,TRM0041,KNOB STAR COLOR BLACK FOR FILTER CASE (M10) (IDR0015-6401),150.00,PCS,"32,000.00",0,"4,800,000.00"," 528,000.00 "," 5,328,000.00 ",04002600006045220,PO : KIPO26010094                       DO : 12306-130126
PT. KAWATA INDONESIA,1/13/2026 9:28,KIPO26010094,0177/JL/CKRG/0126,5,TRM0038,HINGE (ENGSEL PANEL) BLACK 40X40X9MM (IDR0015-6400),100.00,PCS,"29,000.00",0,"2,900,000.00"," 319,000.00 "," 3,219,000.00 ",04002600006045220,PO : KIPO26010094                       DO : 12306-130126
PT. KAWATA INDONESIA,1/13/2026 9:28,KIPO26010094,0177/JL/CKRG/0126,6,TRM0037,HASP (LOCK DOOR HOPPER) TYPE PP-21-2 (SUS304) (DJ004),100.00,PCS,"73,500.00",0,"7,350,000.00"," 808,500.00 "," 8,158,500.00 ",04002600006045220,PO : KIPO26010094                       DO : 12306-130126
PT. KAWATA INDONESIA,1/13/2026 9:43,KIPO26010062,0179/JL/CKRG/0126,1,TRM4468,OBENG SHOCK M8 (NB314-5),1.00,PCS,"132,715.00",0,"132,715.00"," 14,598.65 "," 147,313.65 ",04002600006045073,PO : KIPO26010062                      DO : 12305-130126
PT. KAWATA INDONESIA,1/14/2026 9:37,KIPO26010062,0178/JL/CKRG/0126,1,TRM0057,PLYWOOD (KAYU TRIPLEK) L=240 W=120 T=9MM (NB019),90.00,LBR,"113,850.00",0,"10,246,500.00"," 1,127,115.00 "," 11,373,615.00 ",04002600006045207,PO : KIPO26010062                      DO : 12305-140126
PT. KAWATA INDONESIA,1/14/2026 9:37,KIPO26010062,0178/JL/CKRG/0126,2,TRM0340,WAINSCOT (KAYU LIST) L=250 W=7 T=2 (NB018),620.00,BTG,"12,500.00",0,"7,750,000.00"," 852,500.00 "," 8,602,500.00 ",04002600006045207,PO : KIPO26010062                      DO : 12305-140126
PT. KAWATA INDONESIA,1/14/2026 9:37,KIPO26010062,0178/JL/CKRG/0126,3,TRM0004,BEAMWOOD (KAYU BALOK) L=150 W=8 T=5 (NB017),660.00,BTG,"12,500.00",0,"8,250,000.00"," 907,500.00 "," 9,157,500.00 ",04002600006045207,PO : KIPO26010062                      DO : 12305-140126
PT. KAWATA INDONESIA,1/14/2026 9:37,KIPO26010062,0178/JL/CKRG/0126,4,TRM0005,BEAMWOOD (KAYU BALOK) L=200 X W=8 X T=5 (NB1343),33.00,BTG,"24,000.00",0,"792,000.00"," 87,120.00 "," 879,120.00 ",04002600006045207,PO : KIPO26010062                      DO : 12305-140126
PT. KAWATA INDONESIA,1/15/2026 9:44,KIPO26010118,0221/JL/CKRG/0126,1,TRM0002,ACETONE (20LTR/TIN) (NB156),4.00,TIN,"546,000.00",0,"2,184,000.00"," 240,240.00 "," 2,424,240.00 ",04002600008770824,PO : KIPO26010118                      DO : 12320-150126
PT. KAWATA INDONESIA,1/15/2026 9:44,KIPO26010118,0221/JL/CKRG/0126,2,TRM0001,ALCOHOL 100% (NB155),1.00,TIN,"555,000.00",0,"555,000.00"," 61,050.00 "," 616,050.00 ",04002600008770824,PO : KIPO26010118                      DO : 12320-150126
PT. KAWATA INDONESIA,1/15/2026 10:31,KIPO26010071,0189/JL/CKRG/0126,1,TRM2462,BOLT (BAUT L) M10XP1.5XL30MM (GALVANIZED)(NB391-1),300.00,PCS,"2,880.00",0,"864,000.00"," 95,040.00 "," 959,040.00 ",04002600007147061,PO : KIPO26010071                       DO : 12318-1501226
PT. KAWATA INDONESIA,1/21/2026 9:49,KIPO26010132,0255/JL/CKRG/0126,1,TRM0295,"BRONZE SWING CHECK VALVE 32A (1 1/4"") (CS067)",12.00,PCS,"190,000.00",0,"2,280,000.00"," 250,800.00 "," 2,530,800.00 ",04012600011155204,PO : KIPO26010132                       DO :12328-210126
PT. KAWATA INDONESIA,1/21/2026 9:49,KIPO26010132,0255/JL/CKRG/0126,2,TRM0010,"BRONZE SWING CHECK VALVE 25A(1"")  (CS066)",18.00,PCS,"120,000.00",0,"2,160,000.00"," 237,600.00 "," 2,397,600.00 ",04012600011155204,PO : KIPO26010132                       DO :12328-210126
PT. KAWATA INDONESIA,1/21/2026 9:49,KIPO26010132,0255/JL/CKRG/0126,3,TRM0126,"BRONZE SWING CHECK VALVE 40A(1 1/2"") (CS068)",20.00,PCS,"220,000.00",0,"4,400,000.00"," 484,000.00 "," 4,884,000.00 ",04012600011155204,PO : KIPO26010132                       DO :12328-210126
PT. KAWATA INDONESIA,1/23/2026 10:33,KIPO26010162,0315/JL/CKRG/0126,1,TRM0002,ACETONE (20LTR/TIN) (NB156),5.00,TIN,"546,000.00",0,"2,730,000.00"," 300,300.00 "," 3,030,300.00 ",04002600013655260,PO : KIPO26010162                       DO : 12333-230126
PT. KAWATA INDONESIA,1/26/2026 9:28,KIPO26010132,0346/JL/CKRG/0126,1,TRM0295,"BRONZE SWING CHECK VALVE 32A (1 1/4"") (CS067)",8.00,PCS,"190,000.00",0,"1,520,000.00"," 167,200.00 "," 1,687,200.00 ",04002600015346691,PO : KIPO26010132                       DO : 12338-260126
PT. KAWATA INDONESIA,1/26/2026 9:28,KIPO26010132,0346/JL/CKRG/0126,2,TRM0010,"BRONZE SWING CHECK VALVE 25A(1"")  (CS066)",32.00,PCS,"120,000.00",0,"3,840,000.00"," 422,400.00 "," 4,262,400.00 ",04002600015346691,PO : KIPO26010132                       DO : 12338-260126
PT. KAWATA INDONESIA,1/26/2026 9:28,KIPO26010132,0346/JL/CKRG/0126,3,TRM0353,"BRONZE SWING CHECK VALVE 50A(2"") (CS069)",30.00,PCS,"434,775.00",0,"13,043,250.00"," 1,434,757.50 "," 14,478,007.50 ",04002600015346691,PO : KIPO26010132                       DO : 12338-260126
PT. KAWATA INDONESIA,1/26/2026 9:28,KIPO26010132,0346/JL/CKRG/0126,4,TRM0833,"BRONZE SWING CHECK VALVE 65A(2 1/2"") (CS070)",10.00,PCS,"610,000.00",0,"6,100,000.00"," 671,000.00 "," 6,771,000.00 ",04002600015346691,PO : KIPO26010132                       DO : 12338-260126
PT. KAWATA INDONESIA,1/26/2026 9:40,KIPO26010162,0345/JL/CKRG/0126,1,TRM0295,"BRONZE SWING CHECK VALVE 32A (1 1/4"") (CS067)",30.00,PCS,"190,000.00",0,"5,700,000.00"," 627,000.00 "," 6,327,000.00 ",04012600015346711,PO : KIPO26010162                       DO : 12337-260126
PT. KAWATA INDONESIA,1/26/2026 9:40,KIPO26010162,0345/JL/CKRG/0126,2,TRM0353,"BRONZE SWING CHECK VALVE 50A(2"") (CS069)",10.00,PCS,"434,775.00",0,"4,347,750.00"," 478,252.50 "," 4,826,002.50 ",04012600015346711,PO : KIPO26010162                       DO : 12337-260126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,1,TRM0042,LEM EPOTEC (NB132),1.00,BOX,"265,000.00",0,"265,000.00"," 29,150.00 "," 294,150.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,2,TRM0113,BOLT (BAUT L) M6XP1.0XL16MM (GALVANIZED) (NB030),"1,000.00",PCS,990.00,0,"990,000.00"," 108,900.00 "," 1,098,900.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,3,TRM0111,BOLT (BAUT L) M5XP0.8XL12MM (GALVANIZED) (NB008-1),500.00,PCS,"1,113.00",0,"556,500.00"," 61,215.00 "," 617,715.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,4,TRM0341,BOLT (BAUT JP) M3XP0.3XL60MM (GALVANIZED) (NB319),"1,000.00",PCS,360.00,0,"360,000.00"," 39,600.00 "," 399,600.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,5,TRM0299,BOLT (BAUT L) M8XP1.25XL20MM (GALVANIZED) (NB360),500.00,PCS,891.00,0,"445,500.00"," 49,005.00 "," 494,505.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,6,TRM0545,BOLT (BAUT JT PHILIP) M5XP0.8XL10MM (GALVANIZED) (NC387),"2,000.00",PCS,238.00,0,"476,000.00"," 52,360.00 "," 528,360.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,7,TRM0101,BOLT (BAUT JP) M5XP0.8XL10MM (SUS304) (NB575),"1,000.00",PCS,579.00,0,"579,000.00"," 63,690.00 "," 642,690.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,8,TRM0114,BOLT (BAUT L) M6XP1.0XL20MM (SUS304) (NB204),500.00,PCS,"1,732.00",0,"866,000.00"," 95,260.00 "," 961,260.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/27/2026 8:51,KIPO26010182,0353/JL/CKRG/0126,9,TRM4486,BOLT(BAUT JT) M4XP0.7XL12MM (GALVANIZED) (NB180-1),"1,000.00",PCS,475.00,0,"475,000.00"," 52,250.00 "," 527,250.00 ",04002600016564624,PO : KIPO26010182                       DO : 123346-270126
PT. KAWATA INDONESIA,1/30/2026 9:56,KIPO26010162,0392/JL/CKRG/0126,1,TRM0353,"BRONZE SWING CHECK VALVE 50A(2"") (CS069)",10.00,PCS,"434,775.00",0,"4,347,750.00"," 478,252.50 "," 4,826,002.50 ",04002600020339514,PO : KIPO26010162                      DO : 12351-300126
PT. MENARA CIPTA METALINDO,1/14/2026 10:30,A-26/MCM/PPIC/030,0258/JL/CKRG/0126,1,TRM1204,"DEMPUL, SAN POLAC (COPRSU053N)",8.00,PAIL,"209,250.00",0,"1,674,000.00"," 184,140.00 "," 1,858,140.00 ",04002600011755398,PO : A-26/MCM/PPIC/030              1. 12315-140126                           2. 12302-120126
PT. SUBANG AUTOCOMP INDONESIA,1/14/2026 11:38,SA26011 MM,0181/JL/CKRG/0126,1,TRM0172,KARET GELANG BESAR,10.00,KG,"113,850.00",0,"1,138,500.00"," 125,235.00 "," 1,263,735.00 ",04002600006197874,PO : SA26011 MM                          DO : 12317-140126
PT. SUBANG AUTOCOMP INDONESIA,1/16/2026 14:03,SUAI.TLJ-852512-001,0192/JL/CKRG/0126,1,TRM3454,KARET KUMIS TRANSPARAN 5CM (COKLAT),62.00,KG,"205,000.00",0,"12,710,000.00"," 1,398,100.00 "," 14,108,100.00 ",04002600013412878,PO : SUAI.TLJ-852512-001           DO : 12322-160126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",1/15/2026 13:38,PO-000002596,0350/JL/CKRG/0126,1,TRM1389,SPONBON (CSUCMMS0020008),"62,500.00",PCS,55.00,0,"3,437,500.00"," 378,125.00 "," 3,815,625.00 ",04002600019083925,PO : PO-000002596                      1. 12321-150126                           2. 12303-120126                           3. 12296-090126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",1/19/2026 9:13,PO-000004079,0379/JL/CKRG/0126,1,TRM3217,LAMPU PHILIPS LED PANEL 40W,4.00,PCS,"882,000.00",0,"3,528,000.00"," 388,080.00 "," 3,916,080.00 ",04002600019083943,PO : PO-000004079                       DO : 12322-190126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",1/19/2026 9:28,PO-000004089,0380/JL/CKRG/0126,1,TRM1580,PLASTIK SAMPAH 90x120,150.00,PCK,"15,000.00",0,"2,250,000.00"," 247,500.00 "," 2,497,500.00 ",04002600019083920,PO : PO-000004089                       DO : 12323-190126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",1/19/2026 9:28,PO-000004089,0380/JL/CKRG/0126,2,TRM1799,THERMAL PAPER ROLL 80X140,20.00,ROL,"77,000.00",0,"1,540,000.00"," 169,400.00 "," 1,709,400.00 ",04002600019083920,PO : PO-000004089                       DO : 12323-190126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",1/19/2026 9:28,PO-000004089,0380/JL/CKRG/0126,3,TRM1715,SARUNG TANGAN KAIN KASAR,50.00,PCK,"35,000.00",0,"1,750,000.00"," 192,500.00 "," 1,942,500.00 ",04002600019083920,PO : PO-000004089                       DO : 12323-190126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",1/19/2026 9:28,PO-000004089,0380/JL/CKRG/0126,4,TRM1581,KARUNG PLASTIK POLOS 60X90,500.00,PCS,"2,500.00",0,"1,250,000.00"," 137,500.00 "," 1,387,500.00 ",04002600019083920,PO : PO-000004089                       DO : 12323-190126
